Source,Target,Weight
(02102) calle 161,(10002) av. primero de mayo,90
(02102) calle 161,(10003) ciudad jardín,7
(02102) calle 161,(10004) policarpa,10
(02102) calle 161,(10005) bicentenario,22
(02102) calle 161,(10006) san victorino - neos centro,16
(02102) calle 161,(10007) las nieves,10
(02102) calle 161,(10008) san diego,6
(02102) calle 161,(10009) museo nacional,12
(02102) calle 161,(10010) san bernardo,35
(02102) calle 161,(12000) puente aranda,23
(02102) calle 161,(12001) carrera 43 - comapan,28
(02102) calle 161,(12002) cds - carrera 32,43
(02102) calle 161,(12003) ricaurte,3
(02102) calle 161,(12004) carrera 22,21
(02102) calle 161,(12007) zona industrial,87
(02102) calle 161,(14001) la sabana,13
(02102) calle 161,(14005) las aguas - centro colombo americano,95
(02102) calle 161,(50008) corral portal dorado,5
(02102) calle 161,(57503) ampliacion san mateo,54
(02103) mazurén,(02104) calle 146,51
(02103) mazurén,(02105) calle 142,32
(02103) mazurén,(02200) alcalá – colegio s. tomás dominicos,129
(02103) mazurén,(02201) prado,132
(02103) mazurén,(02202) calle 127,373
(02103) mazurén,(02204) pepe sierra,230
(02103) mazurén,(02205) calle 106,306
(02103) mazurén,(02300) calle 100 - marketmedios,638
(02103) mazurén,(02302) virrey,297
(02103) mazurén,(02303) calle 85,365
(02103) mazurén,(02304) heroes - gel hada,253
(02103) mazurén,(02502) terminal,140
(02103) mazurén,(03000) portal suba,176
(02103) mazurén,(03001) la campiña,9
(02103) mazurén,(03002) suba - tv- 91,28
(02103) mazurén,(03003) 21 angeles,2
(02103) mazurén,(03005) suba - av. boyaca,8
(02103) mazurén,(03006) niza - calle 127,17
(02103) mazurén,(03007) humedal cordoba,1
(02103) mazurén,(03009) av. suba- calle 116,21
(02103) mazurén,(03010) puente largo,17
(02103) mazurén,(03011) suba - calle 100,22
(02103) mazurén,(03012) suba - calle 95,18
(02103) mazurén,(03013) rio negro,13
(02103) mazurén,(03014) san martin,2
(02103) mazurén,(04000) cabecera calle 80,367
(02103) mazurén,(04001) quirigua,30
(02103) mazurén,(04002) carrera 90,40
(02103) mazurén,(04003) avenida ciudad de cali,55
(02103) mazurén,(04004) la granja,30
(02103) mazurén,(04100) carrera 77,57
(02103) mazurén,(04101) minuto de dios,24
(02103) mazurén,(04102) avenida boyaca,44
(02103) mazurén,(04103) las ferias,9
(02103) mazurén,(04104) avenida 68,46
(02103) mazurén,(04105) carrera 53,34
(02103) mazurén,(04106) carrera 47,12
(02103) mazurén,(04107) escuela militar,3
(02103) mazurén,(04108) el polo,34
(02103) mazurén,(05000) portal américas,411
(02103) mazurén,(05002) tintal,103
(02103) mazurén,(05005) transversal 86,25
(02103) mazurén,(05100) banderas p. central,195
(02103) mazurén,(05101) mandalay - cr.73,5
(02103) mazurén,(05102) av. américas - av. boyacá,27
(02103) mazurén,(05103) marsella,36
(02103) mazurén,(05105) pradera – plaza central,51
(02103) mazurén,(05107) américas - cr.53,31
(02103) mazurén,(06000) portal eldorado,125
(02103) mazurén,(06001) modelia,45
(02103) mazurén,(06002) normandía,26
(02103) mazurén,(06100) av. rojas,61
(02103) mazurén,(06101) el tiempo - camara de comercio de bogota,128
(02103) mazurén,(06102) salitre el greco,65
(02103) mazurén,(06103) can,124
(02103) mazurén,(06104) gobernación,43
(02103) mazurén,(06105) quinta paredes,45
(02103) mazurén,(06106) recinto ferial,56
(02103) mazurén,(06107) ciudad universitaria - loteria de bogota,37
(02103) mazurén,(06108) concejo de bogotá,10
(02103) mazurén,(06109) centro memoria,16
(02103) mazurén,(06111) universidades – cityu,259
(02103) mazurén,(07000) portal sur jfk coop. financiera,403
(02103) mazurén,(07001) perdomo,51
(02103) mazurén,(07002) madelena,44
(02103) mazurén,(07003) sevillana,33
(02103) mazurén,(07004) venecia,61
(02103) mazurén,(07005) alqueria,52
(02103) mazurén,(07006) general santander,88
(02103) mazurén,(07007) nqs - calle 38a sur,35
(02103) mazurén,(07008) nqs - calle 30 sur,38
(02103) mazurén,(07010) bosa,99
(02103) mazurén,(07101) castellana,47
(02103) mazurén,(07102) calle 75 - zona m,32
(02103) mazurén,(07103) av. chile,159
(02103) mazurén,(07104) 7 de agosto,58
(02103) mazurén,(07105) movistar arena,162
(02103) mazurén,(07106) el campin,137
(02103) mazurén,(07107) u. nacional,186
(02103) mazurén,(07108) av. el dorado,82
(02103) mazurén,(07109) cad,89
(02103) mazurén,(07110) paloquemao,168
(02103) mazurén,(07111) nqs - ricaurte,53
(02103) mazurén,(07112) comuneros,120
(02103) mazurén,(07113) santa isabel,111
(02103) mazurén,(07200) tygua-san josé,56
(02103) mazurén,(07201) guatoque -veraguas,14
(02103) mazurén,(07503) san mateo - c.c. unisur,324
(02103) mazurén,(07504) terreros,168
(02103) mazurén,(07505) leon xiii,100
(02103) mazurén,(07506) despensa,30
(02103) mazurén,(08000) portal tunal,369
(02103) mazurén,(08001) parque el tunal,20
(02103) mazurén,(08002) biblioteca,22
(02103) mazurén,(09000) cabecera usme,446
(02103) mazurén,(09001) molinos,236
(02103) mazurén,(09002) consuelo,15
(02103) mazurén,(09003) socorro,30
(02103) mazurén,(09004) santa lucía,61
(02103) mazurén,(09100) calle 40 sur,70
(02103) mazurén,(09101) quiroga,36
(02103) mazurén,(09103) olaya,78
(02103) mazurén,(09104) restrepo,122
(02103) mazurén,(09105) río fucha,56
(02103) mazurén,(09106) nariño,58
(02103) mazurén,(09107) hortúa,40
(02103) mazurén,(09108) hospital,8
(02103) mazurén,(09109) tercer milenio,28
(02103) mazurén,(09110) avenida jimenez,137
(02103) mazurén,(09111) calle 19,86
(02103) mazurén,(09113) calle 22,76
(02103) mazurén,(09115) calle 34,293
(02103) mazurén,(09116) avenida 39,246
(02103) mazurén,(09117) calle 45,381
(02103) mazurén,(09119) calle 57,379
(02103) mazurén,(09120) calle 63,336
(02103) mazurén,(09121) flores – areandina,475
(02103) mazurén,(09122) calle 72,4
(02103) mazurén,(09123) calle 76 - san felipe,312
(02103) mazurén,(10000) portal 20 de julio,276
(02103) mazurén,(10001) country sur,85
(02103) mazurén,(10002) av. primero de mayo,142
(02103) mazurén,(10003) ciudad jardín,14
(02103) mazurén,(10004) policarpa,15
(02103) mazurén,(10005) bicentenario,31
(02103) mazurén,(10006) san victorino - neos centro,33
(02103) mazurén,(10007) las nieves,15
(02103) mazurén,(10008) san diego,7
(02103) mazurén,(10009) museo nacional,26
(02103) mazurén,(10010) san bernardo,50
(02103) mazurén,(12000) puente aranda,6
(02103) mazurén,(12001) carrera 43 - comapan,12
(02103) mazurén,(12002) cds - carrera 32,16
(02103) mazurén,(12003) ricaurte,5
(02103) mazurén,(12004) carrera 22,7
(02103) mazurén,(12007) zona industrial,27
(02103) mazurén,(14001) la sabana,18
(02103) mazurén,(14005) las aguas - centro colombo americano,278
(02103) mazurén,(50003) corral molinos,2
(02103) mazurén,(50008) corral portal dorado,14
(02103) mazurén,(57503) ampliacion san mateo,82
(02104) calle 146,(02105) calle 142,45
(02104) calle 146,(02200) alcalá – colegio s. tomás dominicos,168
(02104) calle 146,(02201) prado,225
(02104) calle 146,(02202) calle 127,618
(02104) calle 146,(02204) pepe sierra,439
(02104) calle 146,(02205) calle 106,482
(02104) calle 146,(02300) calle 100 - marketmedios,1508
(02104) calle 146,(02302) virrey,492
(02104) calle 146,(02303) calle 85,650
(02104) calle 146,(02304) heroes - gel hada,540
(02104) calle 146,(02502) terminal,225
(02104) calle 146,(03000) portal suba,295
(02104) calle 146,(03001) la campiña,31
(02104) calle 146,(03002) suba - tv- 91,57
(02104) calle 146,(03003) 21 angeles,3
(02104) calle 146,(03004) gratamira,4
(02104) calle 146,(03005) suba - av. boyaca,9
(02104) calle 146,(03006) niza - calle 127,18
(02104) calle 146,(03007) humedal cordoba,12
(02104) calle 146,(03009) av. suba- calle 116,43
(02104) calle 146,(03010) puente largo,22
(02104) calle 146,(03011) suba - calle 100,26
(02104) calle 146,(03012) suba - calle 95,35
(02104) calle 146,(03013) rio negro,34
(02104) calle 146,(03014) san martin,5
(02104) calle 146,(04000) cabecera calle 80,1018
(02104) calle 146,(04001) quirigua,72
(02104) calle 146,(04002) carrera 90,116
(02104) calle 146,(04003) avenida ciudad de cali,164
(02104) calle 146,(04004) la granja,89
(02104) calle 146,(04100) carrera 77,124
(02104) calle 146,(04101) minuto de dios,61
(02104) calle 146,(04102) avenida boyaca,149
(02104) calle 146,(04103) las ferias,34
(02104) calle 146,(04104) avenida 68,145
(02104) calle 146,(04105) carrera 53,120
(02104) calle 146,(04106) carrera 47,63
(02104) calle 146,(04107) escuela militar,20
(02104) calle 146,(04108) el polo,79
(02104) calle 146,(05000) portal américas,1388
(02104) calle 146,(05002) tintal,347
(02104) calle 146,(05005) transversal 86,72
(02104) calle 146,(05100) banderas p. central,558
(02104) calle 146,(05101) mandalay - cr.73,14
(02104) calle 146,(05102) av. américas - av. boyacá,58
(02104) calle 146,(05103) marsella,120
(02104) calle 146,(05105) pradera – plaza central,229
(02104) calle 146,(05107) américas - cr.53,118
(02104) calle 146,(06000) portal eldorado,244
(02104) calle 146,(06001) modelia,66
(02104) calle 146,(06002) normandía,63
(02104) calle 146,(06100) av. rojas,117
(02104) calle 146,(06101) el tiempo - camara de comercio de bogota,195
(02104) calle 146,(06102) salitre el greco,111
(02104) calle 146,(06103) can,229
(02104) calle 146,(06104) gobernación,115
(02104) calle 146,(06105) quinta paredes,77
(02104) calle 146,(06106) recinto ferial,122
(02104) calle 146,(06107) ciudad universitaria - loteria de bogota,43
(02104) calle 146,(06108) concejo de bogotá,13
(02104) calle 146,(06109) centro memoria,26
(02104) calle 146,(06111) universidades – cityu,500
(02104) calle 146,(07000) portal sur jfk coop. financiera,746
(02104) calle 146,(07001) perdomo,76
(02104) calle 146,(07002) madelena,118
(02104) calle 146,(07003) sevillana,35
(02104) calle 146,(07004) venecia,96
(02104) calle 146,(07005) alqueria,134
(02104) calle 146,(07006) general santander,114
(02104) calle 146,(07007) nqs - calle 38a sur,61
(02104) calle 146,(07008) nqs - calle 30 sur,89
(02104) calle 146,(07010) bosa,187
(02104) calle 146,(07101) castellana,77
(02104) calle 146,(07102) calle 75 - zona m,62
(02104) calle 146,(07103) av. chile,177
(02104) calle 146,(07104) 7 de agosto,99
(02104) calle 146,(07105) movistar arena,149
(02104) calle 146,(07106) el campin,317
(02104) calle 146,(07107) u. nacional,309
(02104) calle 146,(07108) av. el dorado,162
(02104) calle 146,(07109) cad,226
(02104) calle 146,(07110) paloquemao,215
(02104) calle 146,(07111) nqs - ricaurte,133
(02104) calle 146,(07112) comuneros,155
(02104) calle 146,(07113) santa isabel,209
(02104) calle 146,(07200) tygua-san josé,47
(02104) calle 146,(07201) guatoque -veraguas,18
(02104) calle 146,(07503) san mateo - c.c. unisur,463
(02104) calle 146,(07504) terreros,270
(02104) calle 146,(07505) leon xiii,128
(02104) calle 146,(07506) despensa,34
(02104) calle 146,(08000) portal tunal,533
(02104) calle 146,(08001) parque el tunal,26
(02104) calle 146,(08002) biblioteca,40
(02104) calle 146,(09000) cabecera usme,402
(02104) calle 146,(09001) molinos,190
(02104) calle 146,(09002) consuelo,26
(02104) calle 146,(09003) socorro,16
(02104) calle 146,(09004) santa lucía,118
(02104) calle 146,(09100) calle 40 sur,89
(02104) calle 146,(09101) quiroga,32
(02104) calle 146,(09103) olaya,78
(02104) calle 146,(09104) restrepo,202
(02104) calle 146,(09105) río fucha,115
(02104) calle 146,(09106) nariño,79
(02104) calle 146,(09107) hortúa,89
(02104) calle 146,(09108) hospital,5
(02104) calle 146,(09109) tercer milenio,48
(02104) calle 146,(09110) avenida jimenez,512
(02104) calle 146,(09111) calle 19,214
(02104) calle 146,(09113) calle 22,102
(02104) calle 146,(09115) calle 34,841
(02104) calle 146,(09116) avenida 39,490
(02104) calle 146,(09117) calle 45,1036
(02104) calle 146,(09119) calle 57,699
(02104) calle 146,(09120) calle 63,521
(02104) calle 146,(09121) flores – areandina,507
(02104) calle 146,(09122) calle 72,8
(02104) calle 146,(09123) calle 76 - san felipe,684
(02104) calle 146,(10000) portal 20 de julio,376
(02104) calle 146,(10001) country sur,89
(02104) calle 146,(10002) av. primero de mayo,188
(02104) calle 146,(10003) ciudad jardín,16
(02104) calle 146,(10004) policarpa,14
(02104) calle 146,(10005) bicentenario,59
(02104) calle 146,(10006) san victorino - neos centro,50
(02104) calle 146,(10007) las nieves,31
(02104) calle 146,(10008) san diego,19
(02104) calle 146,(10009) museo nacional,35
(02104) calle 146,(10010) san bernardo,47
(02104) calle 146,(12000) puente aranda,29
(02104) calle 146,(12001) carrera 43 - comapan,44
(02104) calle 146,(12002) cds - carrera 32,101
(02104) calle 146,(12003) ricaurte,22
(02104) calle 146,(12004) carrera 22,42
(02104) calle 146,(12007) zona industrial,153
(02104) calle 146,(14001) la sabana,36
(02104) calle 146,(14005) las aguas - centro colombo americano,620
(02104) calle 146,(50003) corral molinos,1
(02104) calle 146,(50008) corral portal dorado,23
(02104) calle 146,(57503) ampliacion san mateo,145
(02105) calle 142,(02200) alcalá – colegio s. tomás dominicos,115
(02105) calle 142,(02201) prado,167
(02105) calle 142,(02202) calle 127,401
(02105) calle 142,(02204) pepe sierra,225
(02105) calle 142,(02205) calle 106,339
(02105) calle 142,(02300) calle 100 - marketmedios,980
(02105) calle 142,(02302) virrey,297
(02105) calle 142,(02303) calle 85,466
(02105) calle 142,(02304) heroes - gel hada,360
(02105) calle 142,(02502) terminal,183
(02105) calle 142,(03000) portal suba,361
(02105) calle 142,(03001) la campiña,29
(02105) calle 142,(03002) suba - tv- 91,68
(02105) calle 142,(03003) 21 angeles,8
(02105) calle 142,(03005) suba - av. boyaca,5
(02105) calle 142,(03006) niza - calle 127,21
(02105) calle 142,(03007) humedal cordoba,6
(02105) calle 142,(03009) av. suba- calle 116,41
(02105) calle 142,(03010) puente largo,22
(02105) calle 142,(03011) suba - calle 100,24
(02105) calle 142,(03012) suba - calle 95,23
(02105) calle 142,(03013) rio negro,17
(02105) calle 142,(03014) san martin,1
(02105) calle 142,(04000) cabecera calle 80,600
(02105) calle 142,(04001) quirigua,53
(02105) calle 142,(04002) carrera 90,82
(02105) calle 142,(04003) avenida ciudad de cali,103
(02105) calle 142,(04004) la granja,50
(02105) calle 142,(04100) carrera 77,82
(02105) calle 142,(04101) minuto de dios,44
(02105) calle 142,(04102) avenida boyaca,80
(02105) calle 142,(04103) las ferias,25
(02105) calle 142,(04104) avenida 68,51
(02105) calle 142,(04105) carrera 53,35
(02105) calle 142,(04106) carrera 47,25
(02105) calle 142,(04107) escuela militar,11
(02105) calle 142,(04108) el polo,50
(02105) calle 142,(05000) portal américas,907
(02105) calle 142,(05002) tintal,194
(02105) calle 142,(05005) transversal 86,47
(02105) calle 142,(05100) banderas p. central,307
(02105) calle 142,(05101) mandalay - cr.73,8
(02105) calle 142,(05102) av. américas - av. boyacá,57
