Source,Target,Weight
(02102) calle 161,(09119) calle 57,288
(02102) calle 161,(09121) flores – areandina,467
(02102) calle 161,(09123) calle 76 - san felipe,308
(02102) calle 161,(10000) portal 20 de julio,153
(02102) calle 161,(10001) country sur,62
(02102) calle 161,(10002) av. primero de mayo,89
(02102) calle 161,(10003) ciudad jardín,8
(02102) calle 161,(10004) policarpa,9
(02102) calle 161,(10005) bicentenario,17
(02102) calle 161,(10006) san victorino - neos centro,17
(02102) calle 161,(10007) las nieves,5
(02102) calle 161,(10008) san diego,15
(02102) calle 161,(10009) museo nacional - fng,16
(02102) calle 161,(10010) san bernardo,22
(02102) calle 161,(12000) puente aranda,24
(02102) calle 161,(12001) carrera 43 - comapan,33
(02102) calle 161,(12002) cds - carrera 32,64
(02102) calle 161,(12003) ricaurte,8
(02102) calle 161,(12004) carrera 22,28
(02102) calle 161,(12007) zona industrial,119
(02102) calle 161,(14001) la sabana,29
(02102) calle 161,(14004) museo del oro,119
(02102) calle 161,(14005) las aguas - centro colombo americano,94
(02102) calle 161,(50008) corral portal dorado,6
(02102) calle 161,(57503) ampliacion san mateo,52
(02103) mazurén,(02105) calle 142,113
(02103) mazurén,(02200) alcalá – colegio s. tomás dominicos,246
(02103) mazurén,(02201) prado,277
(02103) mazurén,(02202) calle 127 - l oreal paris,834
(02103) mazurén,(02204) pepe sierra,638
(02103) mazurén,(02205) calle 106 - explora maletas,666
(02103) mazurén,(02300) calle 100 - marketmedios,1760
(02103) mazurén,(02302) virrey,764
(02103) mazurén,(02303) calle 85 - gato dumas,845
(02103) mazurén,(02304) heroes - gel hada,788
(02103) mazurén,(02502) terminal,371
(02103) mazurén,(03000) portal suba,352
(02103) mazurén,(03001) la campiña,23
(02103) mazurén,(03002) suba - tv- 91,88
(02103) mazurén,(03003) 21 angeles,3
(02103) mazurén,(03004) gratamira,2
(02103) mazurén,(03005) suba - av. boyaca,17
(02103) mazurén,(03006) niza - calle 127,31
(02103) mazurén,(03007) humedal cordoba,15
(02103) mazurén,(03009) av. suba- calle 116,65
(02103) mazurén,(03010) puente largo,45
(02103) mazurén,(03011) suba - calle 100,45
(02103) mazurén,(03012) suba - calle 95,55
(02103) mazurén,(03013) rio negro,36
(02103) mazurén,(03014) san martin,10
(02103) mazurén,(04000) cabecera calle 80,1025
(02103) mazurén,(04001) quirigua,66
(02103) mazurén,(04002) carrera 90,123
(02103) mazurén,(04003) avenida ciudad de cali,151
(02103) mazurén,(04004) la granja,98
(02103) mazurén,(04100) carrera 77,131
(02103) mazurén,(04101) minuto de dios,66
(02103) mazurén,(04102) avenida boyaca,154
(02103) mazurén,(04103) las ferias,35
(02103) mazurén,(04104) avenida 68,153
(02103) mazurén,(04105) carrera 53,122
(02103) mazurén,(04106) carrera 47,57
(02103) mazurén,(04107) escuela militar,16
(02103) mazurén,(04108) polo – fincomercio,101
(02103) mazurén,(05000) portal américas,1206
(02103) mazurén,(05002) tintal,282
(02103) mazurén,(05005) transversal 86,87
(02103) mazurén,(05100) banderas p. central,486
(02103) mazurén,(05101) mandalay - cr.73,18
(02103) mazurén,(05102) av. américas - av. boyacá,75
(02103) mazurén,(05103) marsella,142
(02103) mazurén,(05105) pradera – plaza central,145
(02103) mazurén,(05107) américas - cr.53,119
(02103) mazurén,(06000) portal el dorado - c.c. nuestro bogota,381
(02103) mazurén,(06001) modelia,103
(02103) mazurén,(06002) normandía,84
(02103) mazurén,(06100) av. rojas – unisalesiana,182
(02103) mazurén,(06101) el tiempo - camara de comercio de bogota,358
(02103) mazurén,(06102) salitre el greco,210
(02103) mazurén,(06103) can - british council,370
(02103) mazurén,(06104) gobernación,156
(02103) mazurén,(06105) quinta paredes,133
(02103) mazurén,(06106) recinto ferial,470
(02103) mazurén,(06107) ciudad universitaria - loteria de bogota,128
(02103) mazurén,(06108) concejo de bogotá,15
(02103) mazurén,(06109) centro memoria,33
(02103) mazurén,(06111) universidades – cityu,676
(02103) mazurén,(07000) portal sur jfk coop. financiera,898
(02103) mazurén,(07001) perdomo,112
(02103) mazurén,(07002) madelena,123
(02103) mazurén,(07003) sevillana,60
(02103) mazurén,(07004) venecia,135
(02103) mazurén,(07005) alqueria,131
(02103) mazurén,(07006) general santander,200
(02103) mazurén,(07007) nqs - calle 38a sur,86
(02103) mazurén,(07008) nqs - calle 30 sur,101
(02103) mazurén,(07010) bosa,253
(02103) mazurén,(07101) castellana,122
(02103) mazurén,(07102) calle 75 - zona m,63
(02103) mazurén,(07103) av. chile,356
(02103) mazurén,(07104) 7 de agosto,183
(02103) mazurén,(07105) movistar arena,345
(02103) mazurén,(07106) el campin,360
(02103) mazurén,(07107) u. nacional,468
(02103) mazurén,(07108) av. el dorado,236
(02103) mazurén,(07109) cad,291
(02103) mazurén,(07110) paloquemao,473
(02103) mazurén,(07111) nqs - ricaurte,180
(02103) mazurén,(07112) comuneros,240
(02103) mazurén,(07113) santa isabel,248
(02103) mazurén,(07200) tygua-san josé,158
(02103) mazurén,(07201) guatoque -veraguas,40
(02103) mazurén,(07503) san mateo - c.c. unisur,677
(02103) mazurén,(07504) terreros,438
(02103) mazurén,(07505) leon xiii,219
(02103) mazurén,(07506) despensa,50
(02103) mazurén,(08000) portal tunal,789
(02103) mazurén,(08001) parque el tunal,37
(02103) mazurén,(08002) biblioteca,58
(02103) mazurén,(09000) cabecera usme,837
(02103) mazurén,(09001) molinos,358
(02103) mazurén,(09002) consuelo,15
(02103) mazurén,(09003) socorro,52
(02103) mazurén,(09004) santa lucía,136
(02103) mazurén,(09005) danubio,76
(02103) mazurén,(09100) calle 40 sur,134
(02103) mazurén,(09101) quiroga,43
(02103) mazurén,(09103) olaya,134
(02103) mazurén,(09104) restrepo,242
(02103) mazurén,(09105) río fucha,120
(02103) mazurén,(09106) nariño,154
(02103) mazurén,(09107) hortúa,96
(02103) mazurén,(09108) hospital,34
(02103) mazurén,(09110) avenida jimenez,459
(02103) mazurén,(09113) calle 22,240
(02103) mazurén,(09115) calle 34 - fondo nacional de garantias,957
(02103) mazurén,(09116) avenida 39,684
(02103) mazurén,(09117) calle 45,1142
(02103) mazurén,(09119) calle 57,1155
(02103) mazurén,(09121) flores – areandina,1199
(02103) mazurén,(09123) calle 76 - san felipe,1121
(02103) mazurén,(10000) portal 20 de julio,462
(02103) mazurén,(10001) country sur,146
(02103) mazurén,(10002) av. primero de mayo,271
(02103) mazurén,(10003) ciudad jardín,22
(02103) mazurén,(10004) policarpa,13
(02103) mazurén,(10005) bicentenario,87
(02103) mazurén,(10006) san victorino - neos centro,64
(02103) mazurén,(10007) las nieves,33
(02103) mazurén,(10008) san diego,20
(02103) mazurén,(10009) museo nacional - fng,66
(02103) mazurén,(10010) san bernardo,105
(02103) mazurén,(12000) puente aranda,39
(02103) mazurén,(12001) carrera 43 - comapan,48
(02103) mazurén,(12002) cds - carrera 32,78
(02103) mazurén,(12003) ricaurte,21
(02103) mazurén,(12004) carrera 22,34
(02103) mazurén,(12007) zona industrial,99
(02103) mazurén,(14001) la sabana,58
(02103) mazurén,(14004) museo del oro,1027
(02103) mazurén,(14005) las aguas - centro colombo americano,793
(02103) mazurén,(50008) corral portal dorado,35
(02103) mazurén,(57503) ampliacion san mateo,221
(02105) calle 142,(02200) alcalá – colegio s. tomás dominicos,145
(02105) calle 142,(02201) prado,189
(02105) calle 142,(02202) calle 127 - l oreal paris,472
(02105) calle 142,(02204) pepe sierra,354
(02105) calle 142,(02205) calle 106 - explora maletas,424
(02105) calle 142,(02300) calle 100 - marketmedios,1179
(02105) calle 142,(02302) virrey,410
(02105) calle 142,(02303) calle 85 - gato dumas,593
(02105) calle 142,(02304) heroes - gel hada,485
(02105) calle 142,(02502) terminal,256
(02105) calle 142,(03000) portal suba,446
(02105) calle 142,(03001) la campiña,28
(02105) calle 142,(03002) suba - tv- 91,78
(02105) calle 142,(03003) 21 angeles,11
(02105) calle 142,(03004) gratamira,2
(02105) calle 142,(03005) suba - av. boyaca,14
(02105) calle 142,(03006) niza - calle 127,26
(02105) calle 142,(03007) humedal cordoba,7
(02105) calle 142,(03009) av. suba- calle 116,56
(02105) calle 142,(03010) puente largo,26
(02105) calle 142,(03011) suba - calle 100,27
(02105) calle 142,(03012) suba - calle 95,28
(02105) calle 142,(03013) rio negro,37
(02105) calle 142,(03014) san martin,6
(02105) calle 142,(04000) cabecera calle 80,883
(02105) calle 142,(04001) quirigua,69
(02105) calle 142,(04002) carrera 90,100
(02105) calle 142,(04003) avenida ciudad de cali,151
(02105) calle 142,(04004) la granja,81
(02105) calle 142,(04100) carrera 77,127
(02105) calle 142,(04101) minuto de dios,71
(02105) calle 142,(04102) avenida boyaca,128
(02105) calle 142,(04103) las ferias,44
(02105) calle 142,(04104) avenida 68,87
(02105) calle 142,(04105) carrera 53,66
(02105) calle 142,(04106) carrera 47,39
(02105) calle 142,(04107) escuela militar,12
(02105) calle 142,(04108) polo – fincomercio,62
(02105) calle 142,(05000) portal américas,1160
(02105) calle 142,(05002) tintal,273
(02105) calle 142,(05005) transversal 86,83
(02105) calle 142,(05100) banderas p. central,488
(02105) calle 142,(05101) mandalay - cr.73,16
(02105) calle 142,(05102) av. américas - av. boyacá,83
(02105) calle 142,(05103) marsella,90
(02105) calle 142,(05105) pradera – plaza central,138
(02105) calle 142,(05107) américas - cr.53,93
(02105) calle 142,(06000) portal el dorado - c.c. nuestro bogota,207
(02105) calle 142,(06001) modelia,58
(02105) calle 142,(06002) normandía,75
(02105) calle 142,(06100) av. rojas – unisalesiana,129
(02105) calle 142,(06101) el tiempo - camara de comercio de bogota,217
(02105) calle 142,(06102) salitre el greco,128
(02105) calle 142,(06103) can - british council,207
(02105) calle 142,(06104) gobernación,92
(02105) calle 142,(06105) quinta paredes,60
(02105) calle 142,(06106) recinto ferial,289
(02105) calle 142,(06107) ciudad universitaria - loteria de bogota,109
(02105) calle 142,(06108) concejo de bogotá,15
(02105) calle 142,(06109) centro memoria,25
(02105) calle 142,(06111) universidades – cityu,439
(02105) calle 142,(07000) portal sur jfk coop. financiera,1190
(02105) calle 142,(07001) perdomo,150
(02105) calle 142,(07002) madelena,118
(02105) calle 142,(07003) sevillana,45
(02105) calle 142,(07004) venecia,148
(02105) calle 142,(07005) alqueria,127
(02105) calle 142,(07006) general santander,251
(02105) calle 142,(07007) nqs - calle 38a sur,63
(02105) calle 142,(07008) nqs - calle 30 sur,73
(02105) calle 142,(07010) bosa,252
(02105) calle 142,(07101) castellana,82
(02105) calle 142,(07102) calle 75 - zona m,87
(02105) calle 142,(07103) av. chile,174
(02105) calle 142,(07104) 7 de agosto,172
(02105) calle 142,(07105) movistar arena,156
(02105) calle 142,(07106) el campin,233
(02105) calle 142,(07107) u. nacional,510
(02105) calle 142,(07108) av. el dorado,185
(02105) calle 142,(07109) cad,201
(02105) calle 142,(07110) paloquemao,221
(02105) calle 142,(07111) nqs - ricaurte,214
(02105) calle 142,(07112) comuneros,347
(02105) calle 142,(07113) santa isabel,151
(02105) calle 142,(07200) tygua-san josé,54
(02105) calle 142,(07201) guatoque -veraguas,31
(02105) calle 142,(07503) san mateo - c.c. unisur,637
(02105) calle 142,(07504) terreros,349
(02105) calle 142,(07505) leon xiii,202
(02105) calle 142,(07506) despensa,48
(02105) calle 142,(08000) portal tunal,704
(02105) calle 142,(08001) parque el tunal,28
(02105) calle 142,(08002) biblioteca,41
(02105) calle 142,(09000) cabecera usme,581
(02105) calle 142,(09001) molinos,183
(02105) calle 142,(09002) consuelo,22
(02105) calle 142,(09003) socorro,22
(02105) calle 142,(09004) santa lucía,139
(02105) calle 142,(09005) danubio,54
(02105) calle 142,(09100) calle 40 sur,133
(02105) calle 142,(09101) quiroga,53
(02105) calle 142,(09103) olaya,77
(02105) calle 142,(09104) restrepo,196
(02105) calle 142,(09105) río fucha,102
(02105) calle 142,(09106) nariño,75
(02105) calle 142,(09107) hortúa,107
(02105) calle 142,(09108) hospital,19
(02105) calle 142,(09110) avenida jimenez,404
(02105) calle 142,(09113) calle 22,178
(02105) calle 142,(09115) calle 34 - fondo nacional de garantias,598
(02105) calle 142,(09116) avenida 39,453
(02105) calle 142,(09117) calle 45,660
(02105) calle 142,(09119) calle 57,977
(02105) calle 142,(09121) flores – areandina,850
(02105) calle 142,(09123) calle 76 - san felipe,780
(02105) calle 142,(10000) portal 20 de julio,396
(02105) calle 142,(10001) country sur,113
(02105) calle 142,(10002) av. primero de mayo,205
(02105) calle 142,(10003) ciudad jardín,23
(02105) calle 142,(10004) policarpa,14
(02105) calle 142,(10005) bicentenario,70
(02105) calle 142,(10006) san victorino - neos centro,56
(02105) calle 142,(10007) las nieves,28
(02105) calle 142,(10008) san diego,18
(02105) calle 142,(10009) museo nacional - fng,39
(02105) calle 142,(10010) san bernardo,64
(02105) calle 142,(12000) puente aranda,21
(02105) calle 142,(12001) carrera 43 - comapan,39
(02105) calle 142,(12002) cds - carrera 32,59
(02105) calle 142,(12003) ricaurte,21
(02105) calle 142,(12004) carrera 22,32
(02105) calle 142,(12007) zona industrial,90
(02105) calle 142,(14001) la sabana,69
(02105) calle 142,(14004) museo del oro,776
(02105) calle 142,(14005) las aguas - centro colombo americano,569
(02105) calle 142,(50008) corral portal dorado,33
(02105) calle 142,(57503) ampliacion san mateo,202
(02200) alcalá – colegio s. tomás dominicos,(02201) prado,70
(02200) alcalá – colegio s. tomás dominicos,(02202) calle 127 - l oreal paris,577
(02200) alcalá – colegio s. tomás dominicos,(02204) pepe sierra,508
(02200) alcalá – colegio s. tomás dominicos,(02205) calle 106 - explora maletas,508
(02200) alcalá – colegio s. tomás dominicos,(02300) calle 100 - marketmedios,1582
(02200) alcalá – colegio s. tomás dominicos,(02302) virrey,610
(02200) alcalá – colegio s. tomás dominicos,(02303) calle 85 - gato dumas,880
(02200) alcalá – colegio s. tomás dominicos,(02304) heroes - gel hada,509
(02200) alcalá – colegio s. tomás dominicos,(02502) terminal,671
(02200) alcalá – colegio s. tomás dominicos,(03000) portal suba,260
(02200) alcalá – colegio s. tomás dominicos,(03001) la campiña,28
(02200) alcalá – colegio s. tomás dominicos,(03002) suba - tv- 91,45
(02200) alcalá – colegio s. tomás dominicos,(03003) 21 angeles,6
(02200) alcalá – colegio s. tomás dominicos,(03004) gratamira,3
(02200) alcalá – colegio s. tomás dominicos,(03005) suba - av. boyaca,32
(02200) alcalá – colegio s. tomás dominicos,(03006) niza - calle 127,44
(02200) alcalá – colegio s. tomás dominicos,(03007) humedal cordoba,10
